iter,ticks_until_defeat,mage_dmg_percent,range_dmg_percent,proc_percent
472,168,41.51185137732223,58.48814862267777,34.43809523809524
474,164,51.2396694214876,48.760330578512395,33.98095238095238
473,184,44.13298565840938,55.86701434159062,34.7047619047619
463,156,47.006931316950215,52.993068683049785,34.20952380952381
466,156,54.285714285714285,45.714285714285715,34.66666666666667
475,148,47.0074812967581,52.9925187032419,33.561904761904756
479,168,51.540436456996154,48.45956354300385,34.55238095238095
465,180,40.456563094483194,59.5434369055168,33.82857142857143
482,152,50.1516070345664,49.8483929654336,31.847619047619048
483,152,44.388078630310716,55.611921369689284,34.59047619047619
477,164,51.12359550561798,48.87640449438202,32.87619047619047
481,168,54.334170854271356,45.665829145728644,33.25714285714286
487,156,54.96894409937888,45.03105590062112,33.33333333333333
486,156,50.9681449094316,49.03185509056839,33.67619047619048
490,168,49.280800500312694,50.719199499687306,32.990476190476194
488,152,53.82224984462399,46.17775015537601,33.371428571428574
484,180,43.54838709677419,56.451612903225815,34.85714285714286
493,140,54.927809165097294,45.0721908349027,34.74285714285714
491,168,59.07036797934151,40.92963202065849,34.8952380952381
489,164,52.10459183673469,47.89540816326531,34.17142857142857
480,148,39.2879847425302,60.7120152574698,34.74285714285714
478,152,47.39485247959824,52.605147520401765,33.98095238095238
485,168,50.69356872635561,49.30643127364439,33.48571428571429
495,148,55.81542351453855,44.18457648546144,34.4
498,152,49.330783938814534,50.66921606118547,34.8952380952381
496,164,44.1418619379354,55.8581380620646,33.75238095238095
